2011-08-08 20:01:04 Debug: Notice (8): Undefined index: created_date in [C:\wamp\www\NascarACCPlayer\backend\app\views\archive_feeds\index.ctp, line 40]
2011-08-08 20:01:04 Debug: Notice (8): Undefined index: updated_date in [C:\wamp\www\NascarACCPlayer\backend\app\views\archive_feeds\index.ctp, line 41]
2011-08-08 20:01:29 Debug: Notice (8): Undefined index: modified in [C:\wamp\www\NascarACCPlayer\backend\app\views\archive_feeds\index.ctp, line 41]
2011-08-08 20:15:52 Debug: Notice (8): Undefined index: created_date in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\view.ctp, line 61]
2011-08-08 20:15:52 Debug: Notice (8): Undefined index: updated_date in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\view.ctp, line 66]
2011-08-08 20:15:52 Debug: Notice (8): Undefined index: created_date in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\view.ctp, line 160]
2011-08-08 20:15:52 Debug: Notice (8): Undefined index: updated_date in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\view.ctp, line 164]
2011-08-08 20:38:43 Debug: Notice (8): Undefined index: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\view.ctp, line 21]
2011-08-08 20:46:08 Debug: Notice (8): Undefined variable: id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 9]
2011-08-08 20:46:28 Debug: Notice (8): Undefined variable: id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 9]
2011-08-08 20:47:03 Debug: Notice (8): Undefined variable: id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 9]
2011-08-08 20:47:19 Debug: Notice (8): Undefined variable: id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 9]
2011-08-08 20:47:19 Debug: Notice (8): Undefined variable: livestreamFeeds in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 22]
2011-08-08 21:03:25 Debug: Notice (8): Undefined property: View::$Paginator in [C:\wamp\www\NascarACCPlayer\backend\app\views\statuses\index.ctp, line 5]
2011-08-08 21:28:22 Debug: Notice (8): Undefined index: lname in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 22:49:09 Debug: Notice (8): Undefined variable: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:49:09 Debug: Notice (8): Undefined variable: left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:49:09 Debug: Notice (8): Undefined variable: right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:49:09 Debug: Notice (8): Undefined variable: category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 22:54:12 Debug: Notice (8): Undefined index: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 32]
2011-08-08 22:54:52 Debug: Notice (8): Undefined variable: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:54:53 Debug: Notice (8): Undefined variable: left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:54:53 Debug: Notice (8): Undefined variable: right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:54:53 Debug: Notice (8): Undefined variable: category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 22:55:37 Debug: Notice (8): Undefined property: LivestreamFeed::$status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:55:37 Debug: Notice (8): Undefined property: LivestreamFeed::$left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:55:37 Debug: Notice (8): Undefined property: LivestreamFeed::$right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:55:37 Debug: Notice (8): Undefined property: LivestreamFeed::$category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 22:55:37 Debug: Notice (8): Undefined index: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 32]
2011-08-08 22:55:42 Debug: Notice (8): Undefined property: LivestreamFeed::$status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:55:42 Debug: Notice (8): Undefined property: LivestreamFeed::$left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:55:42 Debug: Notice (8): Undefined property: LivestreamFeed::$right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:55:42 Debug: Notice (8): Undefined property: LivestreamFeed::$category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 22:55:42 Debug: Notice (8): Undefined index: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 32]
